date,ANA,ARI,ATL,BAL,BOS,CHA,CHN,CIN,CLE,COL,DET,HOU,KCA,LAN,MIA,MIL,MIN,NYA,NYN,OAK,PHI,PIT,SDN,SEA,SFN,SLN,TBA,TEX,TOR,WAS
20010401,0.2774057102573141,0.26338483650736616,0.2682268226822682,0.2695263628239499,0.265407028076991,0.2835323033707865,0.2541889483065954,0.27219873150105706,0.28568938469583405,0.2901762345140464,0.2725676150333685,0.2747467567087258,0.28526808953669963,0.2541975085755552,0.2585680961780011,0.2435371724014976,0.2671957671957672,0.2750803284541235,0.26083815028901736,0.2681444404719342,0.2494143088844837,0.264954257565095,0.2518280720527912,0.26728027431871504,0.2760791366906475,0.2678248280854144,0.2551425478166727,0.28151925443995074,0.27345938375350143,0.2643472022955524
20010402,0.2774057102573141,0.26338483650736616,0.2682268226822682,0.2695263628239499,0.265407028076991,0.2835323033707865,0.2541889483065954,0.27219873150105706,0.28568938469583405,0.2901762345140464,0.2725676150333685,0.2747467567087258,0.28526808953669963,0.2541975085755552,0.2585680961780011,0.2435371724014976,0.2671957671957672,0.2750803284541235,0.26083815028901736,0.2681444404719342,0.2494143088844837,0.264954257565095,0.2518280720527912,0.26728027431871504,0.2760791366906475,0.2678248280854144,0.2551425478166727,0.28151925443995074,0.27345938375350143,0.2643472022955524
20010403,0.2774057102573141,0.26338483650736616,0.2682268226822682,0.2695263628239499,0.265407028076991,0.2835323033707865,0.2541889483065954,0.27219873150105706,0.28568938469583405,0.2901762345140464,0.2725676150333685,0.2747467567087258,0.28526808953669963,0.2541975085755552,0.2585680961780011,0.2435371724014976,0.2671957671957672,0.2750803284541235,0.26083815028901736,0.2681444404719342,0.2494143088844837,0.264954257565095,0.2518280720527912,0.26728027431871504,0.2760791366906475,0.2678248280854144,0.2551425478166727,0.28151925443995074,0.27345938375350143,0.2643472022955524
20010404,0.2774057102573141,0.26338483650736616,0.2682268226822682,0.2695263628239499,0.265407028076991,0.2835323033707865,0.2541889483065954,0.27219873150105706,0.28568938469583405,0.2901762345140464,0.2725676150333685,0.2747467567087258,0.28526808953669963,0.2541975085755552,0.2585680961780011,0.2435371724014976,0.2671957671957672,0.2750803284541235,0.26083815028901736,0.2681444404719342,0.2494143088844837,0.264954257565095,0.2518280720527912,0.26728027431871504,0.2760791366906475,0.2678248280854144,0.2551425478166727,0.28151925443995074,0.27345938375350143,0.2643472022955524
20010405,0.2774057102573141,0.26338483650736616,0.2682268226822682,0.2695263628239499,0.265407028076991,0.2835323033707865,0.2541889483065954,0.27219873150105706,0.28568938469583405,0.2901762345140464,0.2725676150333685,0.2747467567087258,0.28526808953669963,0.2541975085755552,0.2585680961780011,0.2435371724014976,0.2671957671957672,0.2750803284541235,0.26083815028901736,0.2681444404719342,0.2494143088844837,0.264954257565095,0.2518280720527912,0.26728027431871504,0.2760791366906475,0.2678248280854144,0.2551425478166727,0.28151925443995074,0.27345938375350143,0.2643472022955524
20010406,0.2774057102573141,0.26338483650736616,0.2682268226822682,0.2695263628239499,0.265407028076991,0.2835323033707865,0.2541889483065954,0.27219873150105706,0.28568938469583405,0.2901762345140464,0.2725676150333685,0.2747467567087258,0.28526808953669963,0.2541975085755552,0.2585680961780011,0.2435371724014976,0.2671957671957672,0.2750803284541235,0.26083815028901736,0.2681444404719342,0.2494143088844837,0.264954257565095,0.2518280720527912,0.26728027431871504,0.2760791366906475,0.2678248280854144,0.2551425478166727,0.28151925443995074,0.27345938375350143,0.2643472022955524
20010407,0.2774057102573141,0.26338483650736616,0.2682268226822682,0.2695263628239499,0.265407028076991,0.2835323033707865,0.2541889483065954,0.27219873150105706,0.28568938469583405,0.2901762345140464,0.2725676150333685,0.2747467567087258,0.28526808953669963,0.2541975085755552,0.2585680961780011,0.2435371724014976,0.2671957671957672,0.2750803284541235,0.26083815028901736,0.2681444404719342,0.2494143088844837,0.264954257565095,0.2518280720527912,0.26728027431871504,0.2760791366906475,0.2678248280854144,0.2551425478166727,0.28151925443995074,0.27345938375350143,0.2643472022955524
20010408,0.2774057102573141,0.26338483650736616,0.22362869198312235,0.2695263628239499,0.265407028076991,0.2835323033707865,0.2541889483065954,0.226890756302521,0.28568938469583405,0.2901762345140464,0.2725676150333685,0.2747467567087258,0.28526808953669963,0.23766816143497757,0.2585680961780011,0.2564102564102564,0.2671957671957672,0.2750803284541235,0.26083815028901736,0.2681444404719342,0.2494143088844837,0.264954257565095,0.2518280720527912,0.26728027431871504,0.2760791366906475,0.2678248280854144,0.2551425478166727,0.26495726495726496,0.305019305019305,0.2643472022955524
20010409,0.2774057102573141,0.26338483650736616,0.20434782608695654,0.2695263628239499,0.265407028076991,0.2835323033707865,0.225531914893617,0.24369747899159663,0.28568938469583405,0.3224489795918367,0.2725676150333685,0.2747467567087258,0.2375,0.23766816143497757,0.23481781376518218,0.2564102564102564,0.2671957671957672,0.32,0.24789915966386555,0.2681444404719342,0.24481327800829875,0.23265306122448978,0.2518280720527912,0.26728027431871504,0.2760791366906475,0.29959514170040485,0.23728813559322035,0.26495726495726496,0.29296875,0.26582278481012656
20010410,0.2766798418972332,0.27530364372469635,0.20434782608695654,0.1689497716894977,0.24796747967479674,0.28286852589641437,0.21585903083700442,0.24369747899159663,0.23504273504273504,0.3224489795918367,0.2648221343873518,0.2711864406779661,0.24166666666666667,0.22522522522522523,0.25,0.2575107296137339,0.27309236947791166,0.3228346456692913,0.24789915966386555,0.21585903083700442,0.2543103448275862,0.23265306122448978,0.3233082706766917,0.28870292887029286,0.26666666666666666,0.29959514170040485,0.2017167381974249,0.2606837606837607,0.2890625,0.26609442060085836
